what,kind,bundleId,bundleVersion,description,time
error,log,,,"JavaBuilder handling CoreException",1368238022008
error,log,,,"JavaBuilder handling CoreException",1368238022015
error,log,,,"JavaBuilder handling CoreException",1368238022704
error,log,,,"JavaBuilder handling CoreException",1368238022714
error,log,,,"JavaBuilder handling CoreException",1368238022745
error,log,,,"JavaBuilder handling CoreException",1368238022753
error,log,,,"JavaBuilder handling CoreException",1368238022761
error,log,,,"JavaBuilder handling CoreException",1368238022982
error,log,,,"JavaBuilder handling CoreException",1368238022991
error,log,,,"JavaBuilder handling CoreException",1368238023026
error,log,,,"JavaBuilder handling CoreException",1368238023036
error,log,,,"JavaBuilder handling CoreException",1368238023223
error,log,,,"JavaBuilder handling CoreException",1368238023264
error,log,,,"JavaBuilder handling CoreException",1368238023354
error,log,,,"JavaBuilder handling CoreException",1368238023369
error,log,,,"JavaBuilder handling CoreException",1368238023377
error,log,,,"JavaBuilder handling CoreException",1368238023395
error,log,,,"JavaBuilder handling CoreException",1368238023405
error,log,,,"JavaBuilder handling CoreException",1368238023415
error,log,,,"JavaBuilder handling CoreException",1368238023836
error,log,,,"JavaBuilder handling CoreException",1368238023842
error,log,,,"JavaBuilder handling CoreException",1368238023847
error,log,,,"JavaBuilder handling CoreException",1368238023854
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238054765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238056964
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1368238056975
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238057276
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238057279
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238057283
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238064550
started,bundle,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms",1368238064865
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368238064914
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238065320
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238065357
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238065389
error,log,,,"Failed to call IFileListener.fileChanged",1368238065393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238065422
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238065555
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238065561
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238065568
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238067275
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1368238068165
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1368238068199
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368238069634
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1368238071000
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368238079267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238080828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238085241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1368238085256
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1368238087752
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368238096965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238099643
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238100711
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1368238100721
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238100867
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238100870
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238100875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238103420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238128112
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1368238147535
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368238158235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238163422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238186995
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.closeProject",1368238188587
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.openProject",1368238192436
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238192454
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238192461
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238192478
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238192482
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238192577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238205296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238233096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238242457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238243582
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368238243910
stopped,bundle,org.eclipse.mylyn.ide.ant,3.7.1.v20120425-0100,"org.eclipse.mylyn.ide.ant",1368238244715
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1368238244716
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1368238244720
stopped,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1368238244721
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1368238244722
stopped,bundle,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets",1368238244723
stopped,bundle,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef",1368238244724
stopped,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1368238244725
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1368238244727
stopped,bundle,org.eclipse.m2e.discovery,1.1.0.20120530-0009,"org.eclipse.m2e.discovery",1368238244728
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1368238244730
